symbol,datetrade,dateexpiration,contractsize,initmargin
ZO=F,2012-09,2012-09-19,109,4223.9169390254265
ZO=F,2012-10,2012-10-16,109,4223.58390920437
ZO=F,2012-11,2012-11-16,107,4222.705342082501
ZO=F,2012-12,2012-12-18,107,4221.994072724941
ZO=F,2013-01,2013-01-17,109,4222.9032916026945
ZO=F,2013-02,2013-02-16,108,4224.842559405941
ZO=F,2013-03,2013-03-16,106,4226.20999069981
ZO=F,2013-04,2013-04-16,105,4221.952831365239
ZO=F,2013-05,2013-05-16,109,4224.252523291081
ZO=F,2013-06,2013-06-18,106,4223.568014884337
ZO=F,2013-07,2013-07-16,109,4224.178072289044
ZO=F,2013-08,2013-08-16,108,4221.647711408977
ZO=F,2013-09,2013-09-18,109,4226.482337812855
ZO=F,2013-10,2013-10-16,109,4221.792767820541
ZO=F,2013-11,2013-11-16,107,4221.589807551723
ZO=F,2013-12,2013-12-17,110,4222.374720936328
ZO=F,2014-01,2014-01-17,110,4224.511896266273
ZO=F,2014-02,2014-02-18,106,4224.368521140349
ZO=F,2014-03,2014-03-18,105,4222.180746442354
ZO=F,2014-04,2014-04-16,107,4223.741488573951
ZO=F,2014-05,2014-05-16,109,4222.869212198321
ZO=F,2014-06,2014-06-17,108,4222.5535666671185
ZO=F,2014-07,2014-07-16,105,4223.58731820223
ZO=F,2014-08,2014-08-16,107,4223.897801467812
ZO=F,2014-09,2014-09-17,108,4226.093444575627
ZO=F,2014-10,2014-10-16,108,4224.258609143109
ZO=F,2014-11,2014-11-18,109,4226.143885486981
ZO=F,2014-12,2014-12-16,105,4224.704392586661
ZO=F,2015-01,2015-01-17,108,4223.32751342185
ZO=F,2015-02,2015-02-17,105,4224.614616004311
ZO=F,2015-03,2015-03-17,106,4223.9300269051755
ZO=F,2015-04,2015-04-16,108,4226.256512063708
ZO=F,2015-05,2015-05-16,109,4224.74026851338
ZO=F,2015-06,2015-06-16,109,4222.365227397655
ZO=F,2015-07,2015-07-16,105,4224.068033267734
ZO=F,2015-08,2015-08-18,109,4222.137151452239
ZO=F,2015-09,2015-09-16,106,4224.3393846774525
ZO=F,2015-10,2015-10-16,110,4225.398068753912
ZO=F,2015-11,2015-11-17,108,4224.174942279938
ZO=F,2015-12,2015-12-16,110,4224.619051599058
ZO=F,2016-01,2016-01-19,108,4223.738345276425
ZO=F,2016-02,2016-02-16,107,4222.16365244285
ZO=F,2016-03,2016-03-16,107,4221.896462196403
ZO=F,2016-04,2016-04-16,105,4222.630323596193
ZO=F,2016-05,2016-05-17,107,4222.522908635748
ZO=F,2016-06,2016-06-16,110,4225.344366322904
ZO=F,2016-07,2016-07-16,109,4224.093720227205
ZO=F,2016-08,2016-08-16,106,4224.050419322049
ZO=F,2016-09,2016-09-16,107,4222.621917946392
ZO=F,2016-10,2016-10-18,107,4224.650623975559
ZO=F,2016-11,2016-11-16,109,4224.231251311139
ZO=F,2016-12,2016-12-16,108,4226.272618767343
ZO=F,2017-01,2017-01-18,105,4225.323594746043
ZO=F,2017-02,2017-02-16,108,4224.65145451178
ZO=F,2017-03,2017-03-16,110,4222.681398999037
ZO=F,2017-04,2017-04-18,106,4224.708432806943
ZO=F,2017-05,2017-05-16,110,4222.843735174447
ZO=F,2017-06,2017-06-16,107,4224.010194179559
ZO=F,2017-07,2017-07-18,109,4224.405937664184
ZO=F,2017-08,2017-08-16,109,4222.481937418014
ZO=F,2017-09,2017-09-16,107,4223.398109138883
ZO=F,2017-10,2017-10-17,107,4223.920996424882
ZO=F,2017-11,2017-11-16,108,4223.603749707053
ZO=F,2017-12,2017-12-16,105,4223.591740112715
ZO=F,2018-01,2018-01-17,107,4224.585066680877
ZO=F,2018-02,2018-02-16,107,4223.853642621845
ZO=F,2018-03,2018-03-16,106,4223.894028753789
ZO=F,2018-04,2018-04-17,106,4226.363279785492
ZO=F,2018-05,2018-05-16,106,4226.351851825138
ZO=F,2018-06,2018-06-16,110,4222.859504444065
ZO=F,2018-07,2018-07-17,106,4224.692046958316
ZO=F,2018-08,2018-08-16,107,4223.190433513663
ZO=F,2018-09,2018-09-19,106,4222.324887562597
ZO=F,2018-10,2018-10-16,109,4224.223034680646
ZO=F,2018-11,2018-11-16,108,4226.068300424002
ZO=F,2018-12,2018-12-18,109,4222.581900739252
ZO=F,2019-01,2019-01-17,109,4226.005236357518
ZO=F,2019-02,2019-02-16,105,4224.550077978466
ZO=F,2019-03,2019-03-16,110,4223.632614658313
ZO=F,2019-04,2019-04-16,106,4225.746649087496
ZO=F,2019-05,2019-05-16,105,4224.6540996875165
ZO=F,2019-06,2019-06-18,106,4223.699419966697
ZO=F,2019-07,2019-07-16,110,4225.632038326145
ZO=F,2019-08,2019-08-16,110,4222.313937774747
ZO=F,2019-09,2019-09-18,109,4225.769152424073
ZO=F,2019-10,2019-10-16,109,4225.658770113639
ZO=F,2019-11,2019-11-16,105,4225.031605836476
ZO=F,2019-12,2019-12-17,110,4224.281426835418
ZO=F,2020-01,2020-01-17,106,4226.406784308973
ZO=F,2020-02,2020-02-18,107,4222.717791177814
ZO=F,2020-03,2020-03-17,110,4223.477775184754
ZO=F,2020-04,2020-04-16,107,4226.186022966317
ZO=F,2020-05,2020-05-16,107,4224.7695208925115
ZO=F,2020-06,2020-06-16,105,4222.821161470873
ZO=F,2020-07,2020-07-16,109,4222.4443514848945
ZO=F,2020-08,2020-08-18,106,4221.629842954363
ZO=F,2020-09,2020-09-16,105,4221.750167074774
ZO=F,2020-10,2020-10-16,105,4222.521000508515
ZO=F,2020-11,2020-11-17,105,4225.936949148428
ZO=F,2020-12,2020-12-16,110,4223.691263224303
ZO=F,2021-01,2021-01-19,108,4224.549366500495
ZO=F,2021-02,2021-02-16,106,4223.036282220602
ZO=F,2021-03,2021-03-16,105,4226.143715047522
ZO=F,2021-04,2021-04-16,107,4226.031253317485
ZO=F,2021-05,2021-05-18,106,4225.530977622372
ZO=F,2021-06,2021-06-16,107,4223.327632162722
ZO=F,2021-07,2021-07-16,105,4224.431681285342
ZO=F,2021-08,2021-08-17,106,4224.698979448728
ZO=F,2021-09,2021-09-16,106,4224.208757757352
ZO=F,2021-10,2021-10-16,106,4223.088096420198
ZO=F,2021-11,2021-11-16,106,4226.532886666111
ZO=F,2021-12,2021-12-16,109,4226.149464585084
ZO=F,2022-01,2022-01-18,109,4226.049370448291
ZO=F,2022-02,2022-02-16,108,4225.0366730463065
ZO=F,2022-03,2022-03-16,105,4223.995253804702
ZO=F,2022-04,2022-04-16,109,4222.800517499251
ZO=F,2022-05,2022-05-17,108,4224.848364574828
ZO=F,2022-06,2022-06-16,108,4225.714399528729
ZO=F,2022-07,2022-07-16,108,4224.5303609986195
ZO=F,2022-08,2022-08-16,109,4225.6235715068915
ZO=F,2022-09,2022-09-16,109,4225.680159403579
ZO=F,2022-10,2022-10-18,107,4226.341991065123
ZO=F,2022-11,2022-11-16,108,4226.169949785741
ZO=F,2022-12,2022-12-16,109,4225.416525176819
ZO=F,2023-01,2023-01-18,106,4222.882871167276
ZO=F,2023-02,2023-02-16,106,4223.611130070766
ZO=F,2023-03,2023-03-16,108,4222.546814877691
ZO=F,2023-04,2023-04-18,108,4223.056641970396
ZO=F,2023-05,2023-05-16,106,4224.364418263969
ZO=F,2023-06,2023-06-16,108,4223.581533113207
ZO=F,2023-07,2023-07-18,108,4225.737233275373
ZO=F,2023-08,2023-08-16,107,4223.9684382924725
ZO=F,2023-09,2023-09-16,105,4222.244167670049
ZO=F,2023-10,2023-10-17,110,4224.6359756768325
ZO=F,2023-11,2023-11-16,109,4224.196938882921
ZO=F,2023-12,2023-12-16,109,4223.814296708412
ZO=F,2024-01,2024-01-17,110,4223.430005609236
ZO=F,2024-02,2024-02-16,110,4222.482249416527
KE=F,2000-08,2000-09-14,5007,1683.8077983341932
KE=F,2000-09,2000-09-16,5008,1685.1382273012975
KE=F,2000-10,2000-10-17,5006,1685.8996511964372
KE=F,2000-11,2000-11-16,5009,1686.706130169126
KE=F,2000-12,2000-12-16,5008,1687.3131204039178
KE=F,2001-01,2001-01-17,5009,1683.950011246577
KE=F,2001-02,2001-02-16,5009,1686.7057205621165
KE=F,2001-03,2001-03-16,5008,1688.0151797027174
KE=F,2001-04,2001-04-17,5005,1688.2976472567511
KE=F,2001-05,2001-05-16,5008,1686.9017286174678
KE=F,2001-06,2001-06-16,5007,1687.2173511565707
KE=F,2001-07,2001-07-17,5005,1685.3849354994124
KE=F,2001-08,2001-08-16,5005,1684.390407613817
KE=F,2001-09,2001-09-19,5007,1684.9392800623657
KE=F,2001-10,2001-10-16,5008,1686.8210211424516
KE=F,2001-11,2001-11-16,5009,1687.1087618185998
KE=F,2001-12,2001-12-18,5010,1686.0382088431097
KE=F,2002-01,2002-01-17,5007,1685.329849326889
KE=F,2002-02,2002-02-16,5005,1687.1673365508939
KE=F,2002-03,2002-03-16,5010,1684.2451754463796
KE=F,2002-04,2002-04-16,5009,1686.9124463584042
KE=F,2002-05,2002-05-16,5005,1686.4045339193458
KE=F,2002-06,2002-06-18,5007,1687.3278225906402
KE=F,2002-07,2002-07-16,5006,1684.4527339866195
KE=F,2002-08,2002-08-16,5006,1684.8843286043564
KE=F,2002-09,2002-09-18,5006,1686.86675793105
KE=F,2002-10,2002-10-16,5008,1687.815303766006
KE=F,2002-11,2002-11-16,5007,1685.2055183531904
KE=F,2002-12,2002-12-17,5005,1685.4351129528343
KE=F,2003-01,2003-01-17,5010,1686.7834998339865
KE=F,2003-02,2003-02-18,5005,1687.003696612686
KE=F,2003-03,2003-03-18,5010,1686.4907228528853
KE=F,2003-04,2003-04-16,5010,1688.2796524811108
KE=F,2003-05,2003-05-16,5008,1686.2240131531942
KE=F,2003-06,2003-06-17,5008,1687.3385402235938
KE=F,2003-07,2003-07-16,5010,1687.249208619715
KE=F,2003-08,2003-08-16,5008,1687.6557081756778
KE=F,2003-09,2003-09-17,5005,1686.0699053256833
KE=F,2003-10,2003-10-16,5007,1686.1690670256762
KE=F,2003-11,2003-11-18,5009,1684.6290178698493
KE=F,2003-12,2003-12-16,5008,1683.6063092381746
KE=F,2004-01,2004-01-20,5006,1686.0826725830136
KE=F,2004-02,2004-02-17,5008,1685.8322742079963
KE=F,2004-03,2004-03-16,5009,1684.3491782204994
KE=F,2004-04,2004-04-16,5005,1687.6835784370617
KE=F,2004-05,2004-05-18,5009,1685.5144395300456
KE=F,2004-06,2004-06-16,5005,1686.3128277487149
KE=F,2004-07,2004-07-16,5005,1687.3875064137342
KE=F,2004-08,2004-08-17,5007,1684.4743389312112
KE=F,2004-09,2004-09-16,5005,1684.4150664303502
KE=F,2004-10,2004-10-16,5006,1684.4826424993917
KE=F,2004-11,2004-11-16,5010,1688.1993195119758
KE=F,2004-12,2004-12-16,5009,1683.5123297123596
KE=F,2005-01,2005-01-18,5010,1687.3834794192137
KE=F,2005-02,2005-02-16,5010,1685.3037475176986
KE=F,2005-03,2005-03-16,5007,1684.0918325031676
KE=F,2005-04,2005-04-16,5006,1683.4198998710142
KE=F,2005-05,2005-05-17,5009,1685.8502640096394
KE=F,2005-06,2005-06-16,5010,1686.7556843106859
KE=F,2005-07,2005-07-16,5007,1688.117591052907
KE=F,2005-08,2005-08-16,5005,1686.4315632535058
KE=F,2005-09,2005-09-16,5010,1686.7721366787666
KE=F,2005-10,2005-10-18,5008,1684.64847092101
KE=F,2005-11,2005-11-16,5005,1684.0812314263642
KE=F,2005-12,2005-12-16,5010,1685.2767170660034
KE=F,2006-01,2006-01-18,5007,1684.6948220955449
KE=F,2006-02,2006-02-16,5010,1683.8664318107178
KE=F,2006-03,2006-03-16,5010,1684.1865763565188
KE=F,2006-04,2006-04-18,5008,1687.0896697801793
KE=F,2006-05,2006-05-16,5010,1686.9622148983399
KE=F,2006-06,2006-06-16,5005,1685.9201825752584
KE=F,2006-07,2006-07-18,5006,1687.5937467955152
KE=F,2006-08,2006-08-16,5010,1688.096126113561
KE=F,2006-09,2006-09-16,5007,1685.7663110355675
KE=F,2006-10,2006-10-17,5005,1685.3626827570386
KE=F,2006-11,2006-11-16,5008,1685.6038578864923
KE=F,2006-12,2006-12-16,5009,1687.4482086957232
KE=F,2007-01,2007-01-17,5007,1684.1827960878663
KE=F,2007-02,2007-02-16,5009,1687.3119647413823
KE=F,2007-03,2007-03-16,5006,1686.7468359316306
KE=F,2007-04,2007-04-17,5007,1684.5407069152066
KE=F,2007-05,2007-05-16,5010,1687.2754680780936
KE=F,2007-06,2007-06-16,5006,1686.9092978815634
KE=F,2007-07,2007-07-17,5006,1686.6191071133394
KE=F,2007-08,2007-08-16,5006,1683.74777287618
KE=F,2007-09,2007-09-19,5009,1683.7305281598624
KE=F,2007-10,2007-10-16,5005,1683.6636102288164
KE=F,2007-11,2007-11-16,5006,1688.1556734850637
KE=F,2007-12,2007-12-18,5005,1687.8242985963052
KE=F,2008-01,2008-01-17,5010,1684.1228544177063
KE=F,2008-02,2008-02-16,5005,1683.7623657220934
KE=F,2008-03,2008-03-18,5010,1685.6041060113166
KE=F,2008-04,2008-04-16,5005,1684.6194000985747
KE=F,2008-05,2008-05-16,5010,1683.9379183666385
KE=F,2008-06,2008-06-17,5008,1683.5303976996577
KE=F,2008-07,2008-07-16,5007,1688.182808611302
KE=F,2008-08,2008-08-16,5005,1687.3743037418196
KE=F,2008-09,2008-09-17,5005,1684.8063717734135
KE=F,2008-10,2008-10-16,5006,1686.5732553677037
KE=F,2008-11,2008-11-18,5009,1687.3125178073522
KE=F,2008-12,2008-12-16,5009,1687.590732139949
KE=F,2009-01,2009-01-17,5006,1683.5961011192908
KE=F,2009-02,2009-02-17,5010,1686.716495553367
KE=F,2009-03,2009-03-17,5006,1686.5338899278859
KE=F,2009-04,2009-04-16,5007,1684.6373182393013
KE=F,2009-05,2009-05-16,5009,1687.0077383295957
KE=F,2009-06,2009-06-16,5010,1686.5928007586845
KE=F,2009-07,2009-07-16,5008,1685.6128377579505
KE=F,2009-08,2009-08-18,5005,1687.947164789177
KE=F,2009-09,2009-09-16,5008,1685.6683814084936
KE=F,2009-10,2009-10-16,5010,1687.4438239996111
KE=F,2009-11,2009-11-17,5008,1683.3285408882225
KE=F,2009-12,2009-12-16,5005,1685.0600033736084
KE=F,2010-01,2010-01-19,5007,1683.517924239631
KE=F,2010-02,2010-02-16,5006,1686.4172675801954
KE=F,2010-03,2010-03-16,5009,1683.3253738810026
KE=F,2010-04,2010-04-16,5005,1688.2786795990792
KE=F,2010-05,2010-05-18,5009,1688.1919714679045
KE=F,2010-06,2010-06-16,5006,1688.0141055454826
KE=F,2010-07,2010-07-16,5009,1687.1266295089854
KE=F,2010-08,2010-08-17,5010,1685.2495789286006
KE=F,2010-09,2010-09-16,5005,1685.4639731370974
KE=F,2010-10,2010-10-16,5009,1686.827232541564
KE=F,2010-11,2010-11-16,5008,1686.3005340510726
KE=F,2010-12,2010-12-16,5006,1683.909005201878
KE=F,2011-01,2011-01-18,5009,1685.1316398756242
KE=F,2011-02,2011-02-16,5008,1684.0293511717073
KE=F,2011-03,2011-03-16,5007,1686.4321854289565
KE=F,2011-04,2011-04-16,5006,1685.0733601611175
KE=F,2011-05,2011-05-17,5007,1684.876332774381
KE=F,2011-06,2011-06-16,5005,1685.7421389835022
KE=F,2011-07,2011-07-16,5009,1686.0403259527188
KE=F,2011-08,2011-08-16,5009,1685.1685552725396
KE=F,2011-09,2011-09-16,5009,1685.7359144898612
KE=F,2011-10,2011-10-18,5005,1687.4210513591247
KE=F,2011-11,2011-11-16,5009,1683.8163980843328
KE=F,2011-12,2011-12-16,5008,1687.481917784728
KE=F,2012-01,2012-01-18,5008,1686.0084489765034
KE=F,2012-02,2012-02-16,5006,1683.4045799132684
KE=F,2012-03,2012-03-16,5009,1686.4333660679968
KE=F,2012-04,2012-04-17,5007,1687.4716693468365
KE=F,2012-05,2012-05-16,5008,1688.1325832574282
KE=F,2012-06,2012-06-16,5010,1685.43479538883
KE=F,2012-07,2012-07-17,5008,1686.3933154218212
KE=F,2012-08,2012-08-16,5006,1686.6309345075952
KE=F,2012-09,2012-09-19,5007,1684.7106509497742
KE=F,2012-10,2012-10-16,5006,1684.1652996790422
KE=F,2012-11,2012-11-16,5008,1687.5010145750232
KE=F,2012-12,2012-12-18,5010,1684.1923536591191
KE=F,2013-01,2013-01-17,5007,1685.1247774328635
KE=F,2013-02,2013-02-16,5008,1683.5961951639417
KE=F,2013-03,2013-03-16,5009,1683.5868251915367
KE=F,2013-04,2013-04-16,5009,1684.2157726997546
KE=F,2013-05,2013-05-16,5006,1686.8530389407306
KE=F,2013-06,2013-06-18,5006,1686.4881700766123
KE=F,2013-07,2013-07-16,5007,1687.2249329323713
KE=F,2013-08,2013-08-16,5009,1688.3124879498273
KE=F,2013-09,2013-09-18,5007,1683.442725796051
KE=F,2013-10,2013-10-16,5010,1688.3103903217645
KE=F,2013-11,2013-11-16,5007,1687.337953542632
KE=F,2013-12,2013-12-17,5009,1684.0255682580741
KE=F,2014-01,2014-01-17,5010,1687.0171302296847
KE=F,2014-02,2014-02-18,5010,1687.7291853936172
KE=F,2014-03,2014-03-18,5006,1687.2891418982258
KE=F,2014-04,2014-04-16,5005,1683.3695714451037
KE=F,2014-05,2014-05-16,5008,1685.6476031504244
KE=F,2014-06,2014-06-17,5005,1684.1821013255512
KE=F,2014-07,2014-07-16,5006,1687.4808337169889
KE=F,2014-08,2014-08-16,5009,1687.7273256517644
KE=F,2014-09,2014-09-17,5007,1686.7985114301778
KE=F,2014-10,2014-10-16,5008,1684.091539072249
KE=F,2014-11,2014-11-18,5007,1685.455546316653
KE=F,2014-12,2014-12-16,5009,1685.2495915918603
KE=F,2015-01,2015-01-17,5006,1683.463445820178
KE=F,2015-02,2015-02-17,5008,1686.7951167628378
KE=F,2015-03,2015-03-17,5010,1684.9226784211987
KE=F,2015-04,2015-04-16,5010,1685.78512601317
KE=F,2015-05,2015-05-16,5005,1687.043509846661
KE=F,2015-06,2015-06-16,5007,1686.1643340936814
KE=F,2015-07,2015-07-16,5008,1686.1333018136006
KE=F,2015-08,2015-08-18,5006,1686.503763610142
KE=F,2015-09,2015-09-16,5010,1688.0373971660083
KE=F,2015-10,2015-10-16,5007,1685.7427365657252
KE=F,2015-11,2015-11-17,5009,1687.1962160606122
KE=F,2015-12,2015-12-16,5007,1686.489750708159
KE=F,2016-01,2016-01-19,5005,1684.0984313147708
KE=F,2016-02,2016-02-16,5007,1683.7965289492051
KE=F,2016-03,2016-03-16,5005,1684.5640413047108
KE=F,2016-04,2016-04-16,5006,1684.5019297329063
KE=F,2016-05,2016-05-17,5008,1684.9850149849672
KE=F,2016-06,2016-06-16,5007,1685.0949014148857
KE=F,2016-07,2016-07-16,5005,1686.5364711641228
KE=F,2016-08,2016-08-16,5007,1683.5238383458543
KE=F,2016-09,2016-09-16,5005,1683.5803145048917
KE=F,2016-10,2016-10-18,5009,1687.6219590064295
KE=F,2016-11,2016-11-16,5006,1686.7634343340592
KE=F,2016-12,2016-12-16,5006,1684.70543436899
KE=F,2017-01,2017-01-18,5009,1687.6899894582325
KE=F,2017-02,2017-02-16,5010,1683.8525809822092
KE=F,2017-03,2017-03-16,5007,1688.1439625337653
KE=F,2017-04,2017-04-18,5006,1687.4132128506703
KE=F,2017-05,2017-05-16,5009,1684.9279457624339
KE=F,2017-06,2017-06-16,5007,1687.0052994912023
KE=F,2017-07,2017-07-18,5006,1687.707901702694
KE=F,2017-08,2017-08-16,5008,1683.4229193950737
KE=F,2017-09,2017-09-16,5005,1687.8768961040596
KE=F,2017-10,2017-10-17,5009,1684.5903312303549
KE=F,2017-11,2017-11-16,5006,1685.8604678375898
KE=F,2017-12,2017-12-16,5005,1686.495309307452
KE=F,2018-01,2018-01-17,5008,1687.9106215571453
KE=F,2018-02,2018-02-16,5005,1684.3000638072456
KE=F,2018-03,2018-03-16,5006,1688.1362779769945
KE=F,2018-04,2018-04-17,5007,1687.7070783635013
KE=F,2018-05,2018-05-16,5006,1685.2054744283016
KE=F,2018-06,2018-06-16,5010,1685.041353576641
KE=F,2018-07,2018-07-17,5007,1685.1850805427318
KE=F,2018-08,2018-08-16,5010,1687.8289094266493
KE=F,2018-09,2018-09-19,5009,1685.3025504068203
KE=F,2018-10,2018-10-16,5007,1683.9124126513964
KE=F,2018-11,2018-11-16,5010,1688.2976232235674
KE=F,2018-12,2018-12-18,5007,1687.6651938753319
KE=F,2019-01,2019-01-17,5006,1685.0763404988384
KE=F,2019-02,2019-02-16,5006,1685.959449556428
KE=F,2019-03,2019-03-16,5008,1688.0161618532447
KE=F,2019-04,2019-04-16,5006,1684.167711945326
KE=F,2019-05,2019-05-16,5005,1685.6111950675263
KE=F,2019-06,2019-06-18,5007,1687.5409536425748
KE=F,2019-07,2019-07-16,5005,1685.9065194746222
KE=F,2019-08,2019-08-16,5008,1684.820322445929
KE=F,2019-09,2019-09-18,5007,1688.1005608122928
KE=F,2019-10,2019-10-16,5008,1685.3958589744655
KE=F,2019-11,2019-11-16,5006,1685.0587790783968
KE=F,2019-12,2019-12-17,5008,1684.1477822663435
KE=F,2020-01,2020-01-17,5006,1688.2373004091012
KE=F,2020-02,2020-02-18,5010,1687.3767892114274
KE=F,2020-03,2020-03-17,5010,1687.644522108429
KE=F,2020-04,2020-04-16,5008,1688.1395333925298
KE=F,2020-05,2020-05-16,5007,1686.7480648906824
KE=F,2020-06,2020-06-16,5007,1683.9041683685348
KE=F,2020-07,2020-07-16,5007,1685.5943592845433
KE=F,2020-08,2020-08-18,5007,1684.7785836739704
KE=F,2020-09,2020-09-16,5007,1686.7414465700124
KE=F,2020-10,2020-10-16,5008,1687.927004831254
KE=F,2020-11,2020-11-17,5006,1684.1379184203568
KE=F,2020-12,2020-12-16,5009,1687.5273117307108
KE=F,2021-01,2021-01-19,5008,1687.8727636881542
KE=F,2021-02,2021-02-16,5005,1687.4056652037718
KE=F,2021-03,2021-03-16,5009,1683.989263064316
KE=F,2021-04,2021-04-16,5009,1686.7053159347583
KE=F,2021-05,2021-05-18,5007,1685.2132563493374
KE=F,2021-06,2021-06-16,5006,1683.9446930799252
KE=F,2021-07,2021-07-16,5010,1686.455780815031
KE=F,2021-08,2021-08-17,5008,1686.6168927754018
KE=F,2021-09,2021-09-16,5008,1684.321710855183
KE=F,2021-10,2021-10-16,5007,1684.222589514726
KE=F,2021-11,2021-11-16,5005,1685.3068231542213
KE=F,2021-12,2021-12-16,5009,1684.5252047488486
KE=F,2022-01,2022-01-18,5006,1686.2341317611747
KE=F,2022-02,2022-02-16,5005,1688.313182158806
KE=F,2022-03,2022-03-16,5007,1685.7791265505216
KE=F,2022-04,2022-04-16,5005,1686.1610620009503
KE=F,2022-05,2022-05-17,5005,1687.1963895787214
KE=F,2022-06,2022-06-16,5007,1684.249560146814
KE=F,2022-07,2022-07-16,5010,1685.5850214918435
KE=F,2022-08,2022-08-16,5006,1688.1708312067808
KE=F,2022-09,2022-09-16,5007,1687.3896843713508
KE=F,2022-10,2022-10-18,5006,1683.8214704045172
KE=F,2022-11,2022-11-16,5006,1685.2270189191345
KE=F,2022-12,2022-12-16,5008,1686.8918282146496
KE=F,2023-01,2023-01-18,5008,1687.5499783320447
KE=F,2023-02,2023-02-16,5005,1685.7345130193871
KE=F,2023-03,2023-03-16,5009,1683.8411554475779
KE=F,2023-04,2023-04-18,5008,1685.1089527692636
KE=F,2023-05,2023-05-16,5006,1685.960669937917
KE=F,2023-06,2023-06-16,5005,1686.1199719118922
KE=F,2023-07,2023-07-18,5008,1688.0350424108603
KE=F,2023-08,2023-08-16,5009,1686.4776215547138
KE=F,2023-09,2023-09-16,5005,1685.0949835026822
KE=F,2023-10,2023-10-17,5010,1687.6724247691182
KE=F,2023-11,2023-11-16,5010,1686.8935380498333
KE=F,2023-12,2023-12-16,5010,1686.3588725199702
KE=F,2024-01,2024-01-17,5009,1684.6601946209269
KE=F,2024-02,2024-02-16,5007,1687.9163333251513
ZR=F,2000-08,2000-09-14,35,1152.541220529581
ZR=F,2000-09,2000-09-16,30,1153.039789774052
ZR=F,2000-10,2000-10-17,33,1152.9460336902905
ZR=F,2000-11,2000-11-16,34,1154.6624310142088
ZR=F,2000-12,2000-12-16,31,1154.8570960641287
ZR=F,2001-01,2001-01-17,32,1152.6707987842403
ZR=F,2001-02,2001-02-16,31,1152.0575194181142
ZR=F,2001-03,2001-03-16,32,1153.1686056568735
ZR=F,2001-04,2001-04-17,33,1153.5874285164057
ZR=F,2001-05,2001-05-16,32,1152.444749935942
ZR=F,2001-06,2001-06-16,32,1154.8601503218406
ZR=F,2001-07,2001-07-17,32,1155.7597896186232
ZR=F,2001-08,2001-08-16,35,1152.7573699736872
ZR=F,2001-09,2001-09-19,30,1156.0453458236068
ZR=F,2001-10,2001-10-16,33,1153.3762385380437
ZR=F,2001-11,2001-11-16,30,1155.598529434925
ZR=F,2001-12,2001-12-18,30,1151.8757384038831
ZR=F,2002-01,2002-01-17,30,1153.3098912330272
ZR=F,2002-02,2002-02-16,33,1152.7613978629538
ZR=F,2002-03,2002-03-16,32,1152.9287341175664
ZR=F,2002-04,2002-04-16,35,1154.2590489551803
ZR=F,2002-05,2002-05-16,32,1154.331912289194
ZR=F,2002-06,2002-06-18,35,1151.3288346454485
ZR=F,2002-07,2002-07-16,30,1155.492771786332
ZR=F,2002-08,2002-08-16,31,1152.2932449311943
ZR=F,2002-09,2002-09-18,32,1152.7353170914773
ZR=F,2002-10,2002-10-16,33,1153.518730123094
ZR=F,2002-11,2002-11-16,31,1155.0489827741828
ZR=F,2002-12,2002-12-17,30,1152.5560426144089
ZR=F,2003-01,2003-01-17,33,1153.2165855166072
ZR=F,2003-02,2003-02-18,30,1155.3327216762689
ZR=F,2003-03,2003-03-18,34,1151.9342706151444
ZR=F,2003-04,2003-04-16,32,1154.6201308022664
ZR=F,2003-05,2003-05-16,30,1152.8039365547957
ZR=F,2003-06,2003-06-17,35,1155.5927777070958
ZR=F,2003-07,2003-07-16,35,1155.4949383699181
ZR=F,2003-08,2003-08-16,32,1156.2622545221323
ZR=F,2003-09,2003-09-17,32,1154.826314292995
ZR=F,2003-10,2003-10-16,33,1154.6943285098507
ZR=F,2003-11,2003-11-18,35,1154.726489206351
ZR=F,2003-12,2003-12-16,34,1153.6725601818064
ZR=F,2004-01,2004-01-20,32,1153.2105131141602
ZR=F,2004-02,2004-02-17,35,1153.6833294836097
ZR=F,2004-03,2004-03-16,30,1154.107432811979
ZR=F,2004-04,2004-04-16,32,1156.104601620241
ZR=F,2004-05,2004-05-18,30,1154.8665910329362
ZR=F,2004-06,2004-06-16,34,1155.9854650069617
ZR=F,2004-07,2004-07-16,34,1156.3061169360008
ZR=F,2004-08,2004-08-17,31,1152.0945827166893
ZR=F,2004-09,2004-09-16,32,1156.1467358931418
ZR=F,2004-10,2004-10-16,35,1155.0785999566772
ZR=F,2004-11,2004-11-16,32,1152.723100463676
ZR=F,2004-12,2004-12-16,33,1151.4375833821193
ZR=F,2005-01,2005-01-18,31,1154.93563542755
ZR=F,2005-02,2005-02-16,31,1154.9461994303872
ZR=F,2005-03,2005-03-16,33,1151.8725006336254
ZR=F,2005-04,2005-04-16,34,1152.2953767751594
